STATEFP,GEOID,NAME,LOGRADE,HIGRADE,Latitiude,Longitude,NCESIDn,BIA_School,BIA
46,4639540,Andes Central School District 11-1,PK,12,43.1457058,-98.5354437,4639540,Contains non-reservation school,
46,4639600,Madison Central School District 39-2,KG,12,43.9766766,-97.1920347,4639600,No School,
46,4639990,Lake Preston School District 38-3,KG,12,44.4047669,-97.3603882,4639990,No School,
46,4640860,Langford School District 45-5,KG,12,45.6002556,-97.7397211,4640860,Contains non-reservation school,
46,4641300,Lead-Deadwood School District 40-1,PK,12,44.2657118,-103.7624994,4641300,No School,
46,4641520,Lemmon School District 52-4,PK,12,45.775257,-102.0058758,4641520,Intersects Reservation,
46,4641550,Lennox School District 41-4,PK,12,43.3580236,-96.892512,4641550,Contains non-reservation school,
46,4641640,Leola School District 44-2,PK,12,45.8030631,-99.0168732,4641640,Contains non-reservation school,
46,4644770,Lyman School District 42-1,PK,12,43.9559181,-99.9936853,4644770,Contains non-reservation school,Contains BIA School
46,4644940,Tri-Valley School District 49-6,PK,12,43.7249735,-96.9006036,4644940,No School,
46,4645450,Marion School District 60-3,PK,12,43.4382929,-97.2704535,4645450,No School,
46,4646260,McIntosh School District 15-1,PK,12,45.7558757,-101.4270719,4646260,Contains non-reservation school,Contains BIA School
46,4646380,McLaughlin School District 15-2,PK,12,45.7571813,-100.7898834,4646380,Contains BIA School only,Contains BIA School
46,4647100,Menno School District 33-2,PK,12,43.2193677,-97.5484436,4647100,Contains non-reservation school,
46,4647942,Miller Area School District 29-4,PK,12,44.4945848,-99.0126736,4647942,Contains non-reservation school,
46,4648390,Mitchell School District 17-2,PK,12,43.7231956,-98.0198748,4648390,Contains non-reservation school,
46,4648780,Montrose School District 43-2,PK,12,43.737058,-97.1886279,4648780,Contains non-reservation school,
46,4649650,Mount Vernon School District 17-3,KG,12,43.6914235,-98.2454056,4649650,No School,
46,4650670,New Underwood School District 51-3,PK,12,44.0101002,-102.723628,4650670,Contains non-reservation school,
46,4650850,Newell School District 09-2,PK,12,44.8946488,-103.3346902,4650850,Contains non-reservation school,
46,4651750,Northwestern Area School District 56-7,PK,12,45.136629,-98.5288451,4651750,No School,
46,4652770,Oelrichs School District 23-3,KG,12,43.1660427,-103.2342805,4652770,Contains non-reservation school,
46,4654270,Parker School District 60-4,PK,12,43.4384671,-97.0919736,4654270,Contains non-reservation school,
46,4654300,Parkston School District 33-3,PK,12,43.4123654,-97.9553543,4654300,Contains non-reservation school,
46,4655260,Pierre School District 32-2,PK,12,44.403675,-100.1831495,4655260,Contains non-reservation school,Contains BIA School
46,4655710,Plankinton School District 01-1,PK,12,43.7980116,-98.4761762,4655710,Contains non-reservation school,
46,4659820,Rapid City School District 51-4,PK,12,43.9943044,-103.2059107,4659820,Contains non-reservation school,
46,4660450,Redfield School District 56-4,PK,12,44.8725406,-98.5947576,4660450,Contains non-reservation school,
46,4663360,Rosholt School District 54-4,PK,12,45.8417327,-96.7196123,4663360,Intersects Reservation,
46,4664140,Rutland School District 39-4,PK,12,44.1177945,-96.979481,4664140,No School,
46,4665180,Scotland School District 04-3,PK,12,43.131761,-97.6916753,4665180,No School,
46,4665460,Shannon County School District 65-1,PK,12,43.3336299,-102.561699,4665460,Contains BIA School only,Contains BIA School
46,4666270,Sioux Falls School District 49-5,PK,12,43.5544923,-96.7447999,4666270,Contains non-reservation school,
46,4666300,Sioux Valley School District 05-5,PK,12,44.3335741,-96.9390572,4666300,No School,
46,4666930,Spearfish School District 40-2,PK,12,44.4661143,-103.8923772,4666930,Contains non-reservation school,
46,4669540,Stickney School District 01-2,KG,12,43.5780433,-98.4698292,4669540,No School,
46,4669930,Meade School District 46-1,PK,12,44.5521014,-102.7605759,4669930,Contains non-reservation school,
46,4670140,Summit School District 54-6,PK,12,45.2897586,-97.0721141,4670140,Intersects Reservation,
46,4671880,Timber Lake School District 20-3,PK,12,45.3784087,-100.9341249,4671880,Contains non-reservation school,
46,4672090,Todd County School District 66-1,PK,12,43.2087936,-100.7076636,4672090,Contains non-reservation school,Contains BIA School
46,4672450,Tripp-Delmont School District 33-5,KG,12,43.2326353,-98.0480328,4672450,Contains non-reservation school,
46,4674370,Vermillion School District 13-1,PK,12,42.8205955,-96.9183715,4674370,Contains non-reservation school,
46,4674520,Viborg Hurley 60-6,PK,12,43.2247224,-97.1511149,4674520,Contains non-reservation school,
46,4675420,Wagner School District 11-4,PK,12,43.0446528,-98.2984059,4675420,Contains BIA School only,Contains BIA School
46,4675600,Smee School District 15-3,PK,12,45.6495988,-100.5546397,4675600,Intersects Reservation,
46,4675660,Wall School District 51-5,PK,12,44.0097727,-102.2984169,4675660,Contains non-reservation school,
46,4676020,Warner School District 06-5,PK,12,45.3179338,-98.50909,4676020,No School,
46,4676620,Watertown School District 14-4,PK,12,44.9377739,-97.1556141,4676620,Contains non-reservation school,
46,4676680,Waubay School District 18-3,PK,12,45.3050862,-97.2666501,4676680,Contains non-reservation school,Contains BIA School
46,4676740,Waverly School District 14-5,PK,12,45.0588837,-96.9534366,4676740,Contains non-reservation school,
46,4676990,Webster School District 18-5,PK,12,45.3470192,-97.4954696,4676990,Contains non-reservation school,
46,4677460,Wessington Springs School District 36-2,PK,12,44.0651914,-98.7688515,4677460,Contains non-reservation school,
46,4678300,Deubrook School District 05-6,KG,12,44.5213401,-96.592775,4678300,No School,
46,4678510,White Lake School District 01-3,PK,12,43.7238261,-98.7156145,4678510,Contains non-reservation school,
46,4678570,White River School District 47-1,PK,12,43.6037798,-100.9254395,4678570,Intersects Reservation,
46,4679350,Willow Lake School District 12-3,PK,12,44.6412461,-97.7248025,4679350,Contains non-reservation school,
46,4679710,Winner School District 59-2,PK,12,43.3931499,-99.9289149,4679710,Intersects Reservation,
46,4680100,Wolsey-Wessington School District 02-6,PK,12,44.4080053,-98.5700645,4680100,Contains non-reservation school,
46,4680190,Woonsocket School District 55-4,KG,12,44.0479035,-98.2383278,4680190,Contains non-reservation school,
46,4680430,Yankton School District 63-3,PK,12,42.9473002,-97.4467875,4680430,Contains non-reservation school,
46,4680437,Kadoka School District 35-2,KG,12,43.7353031,-101.5624193,4680437,Contains non-reservation school,Contains BIA School
46,4680438,Platte-Geddes School District 11-5,KG,12,43.3622714,-98.8544325,4680438,Contains non-reservation school,
46,4680439,Irene-Wakonda School District 13-3,KG,12,43.0189296,-97.1724292,4680439,No School,
46,4680440,Highmore-Harrold School District 34-2,PK,12,44.4761756,-99.5528307,4680440,Contains non-reservation school,Contains BIA School
46,4680441,Mobridge-Pollock School District 62-6,PK,12,45.728901,-100.2803542,4680441,Contains non-reservation school,
42,4200824,Central Valley School District,KG,12,40.6535079,-80.3102902,4200824,Contains non-reservation school,
42,4202010,Abington Heights School District,KG,12,41.4716244,-75.7336432,4202010,Contains non-reservation school,
42,4202040,Abington School District,KG,12,40.1107172,-75.1124685,4202040,Contains non-reservation school,
42,4202100,Albert Gallatin Area School District,KG,12,39.8168907,-79.8265042,4202100,Contains non-reservation school,
42,4202130,Aliquippa School District,KG,12,40.6158274,-80.2551622,4202130,Contains non-reservation school,
42,4202190,Allegheny Valley School District,KG,12,40.5483455,-79.816482,4202190,Contains non-reservation school,
42,4202280,Allentown City School District,PK,12,40.5936476,-75.4783928,4202280,Contains non-reservation school,
42,4202310,Allegheny-Clarion Valley School District,PK,12,41.1523801,-79.7026408,4202310,Contains non-reservation school,
42,4202340,Altoona Area School District,KG,12,40.5243984,-78.3972366,4202340,Contains non-reservation school,
42,4202400,Wissahickon School District,KG,12,40.1677058,-75.2593901,4202400,Contains non-reservation school,
42,4202440,Ambridge Area School District,KG,12,40.6450796,-80.1866476,4202440,Contains non-reservation school,
42,4202480,Antietam School District,KG,12,40.3490568,-75.8874372,4202480,Contains non-reservation school,
42,4202490,Annville-Cleona School District,KG,12,40.3214938,-76.5243448,4202490,Contains non-reservation school,
42,4202550,Apollo-Ridge School District,KG,12,40.5722646,-79.4253936,4202550,Contains non-reservation school,
42,4202590,Armstrong School District,KG,12,40.796062,-79.4194435,4202590,Contains non-reservation school,
42,4202670,Athens Area School District,KG,12,41.9017215,-76.5733967,4202670,Contains non-reservation school,
42,4202700,Austin Area School District,PK,12,41.6031809,-78.0097563,4202700,No School,
42,4202760,Avella Area School District,KG,12,40.2496523,-80.4010323,4202760,Contains non-reservation school,
42,4202790,Avon Grove School District,KG,12,39.7923685,-75.8373654,4202790,Contains non-reservation school,
42,4202820,Avonworth School District,KG,12,40.5320981,-80.0906501,4202820,Contains non-reservation school,
42,4202850,Pine-Richland School District,KG,12,40.6473506,-79.9955736,4202850,Contains non-reservation school,
42,4202910,Bald Eagle Area School District,KG,12,41.0129787,-77.9115677,4202910,No School,
42,4202970,Baldwin-Whitehall School District,KG,12,40.3911608,-79.9576226,4202970,Contains non-reservation school,
42,4203000,Bangor Area School District,KG,12,40.8661707,-75.1523056,4203000,Contains non-reservation school,
42,4203120,Beaver Area School District,KG,12,40.7029837,-80.3500256,4203120,No School,
42,4203180,Bedford Area School District,KG,12,39.9296628,-78.5801997,4203180,Contains non-reservation school,
42,4203210,Belle Vernon Area School District,KG,12,40.1554168,-79.8129464,4203210,Contains non-reservation school,
42,4203240,Bellefonte Area School District,KG,12,40.9252381,-77.6941037,4203240,Contains non-reservation school,
42,4203300,Bellwood-Antis School District,KG,12,40.639834,-78.3589214,4203300,No School,
42,4203330,Bensalem Township School District,KG,12,40.1062228,-74.9436415,4203330,Contains non-reservation school,
42,4203360,Bentworth School District,KG,12,40.1226648,-80.0707211,4203360,Contains non-reservation school,
42,4203390,Benton Area School District,KG,12,41.2073108,-76.3744956,4203390,Contains non-reservation school,
42,4203420,Berlin Brothersvalley School District,PK,12,39.89124,-78.87031,4203420,Contains non-reservation school,
42,4203450,Bermudian Springs School District,KG,12,39.9811806,-77.082452,4203450,Contains non-reservation school,
42,4203480,Berwick Area School District,KG,12,41.0748155,-76.1887948,4203480,Contains non-reservation school,
42,4203510,Bethel Park School District,KG,12,40.3241242,-80.0363,4203510,Contains non-reservation school,
42,4203570,Bethlehem Area School District,KG,12,40.6453283,-75.3532412,4203570,Contains non-reservation school,
42,4203600,Bethlehem-Center School District,PK,12,40.0263762,-80.0498362,4203600,Contains non-reservation school,
42,4203630,Big Beaver Falls Area School District,PK,12,40.8226396,-80.3576793,4203630,Contains non-reservation school,
42,4203660,Big Spring School District,KG,12,40.1558772,-77.3689459,4203660,Contains non-reservation school,
42,4203688,Blackhawk School District,KG,12,40.7797947,-80.4384838,4203688,Contains non-reservation school,
42,4203690,Blacklick Valley School District,KG,12,40.5059965,-78.8358225,4203690,Contains non-reservation school,
42,4203750,Blairsville-Saltsburg School District,KG,12,40.4806622,-79.3280705,4203750,No School,
42,4203840,Bloomsburg Area School District,KG,12,40.973552,-76.3864312,4203840,No School,
42,4203870,Blue Mountain School District,KG,12,40.6342927,-76.1145833,4203870,No School,
42,4203900,Blue Ridge School District,KG,12,41.8973531,-75.6861696,4203900,No School,
42,4203960,Boyertown Area School District,KG,12,40.3351915,-75.6117972,4203960,Contains non-reservation school,
42,4204020,Bradford Area School District,PK,12,41.9184543,-78.7506074,4204020,Contains non-reservation school,
42,4204050,Brandywine Heights Area School District,KG,12,40.4670541,-75.6819451,4204050,Contains non-reservation school,
42,4204080,Brownsville Area School District,KG,12,39.9798781,-79.8989554,4204080,Contains non-reservation school,
42,4204090,Bryn Athyn School District,KG,12,40.1410673,-75.0674011,4204090,No School,
42,4204140,Brentwood Borough School District,KG,12,40.3733698,-79.9757859,4204140,No School,
42,4204200,Bristol Borough School District,PK,12,40.1035231,-74.852857,4204200,No School,
42,4204230,Bristol Township School District,PK,12,40.1170322,-74.8728088,4204230,Contains non-reservation school,
42,4204260,Brockway Area School District,KG,12,41.241312,-78.8501469,4204260,No School,
42,4204320,Brookville Area School District,KG,12,41.1970741,-79.0672075,4204320,Contains non-reservation school,
42,4204500,Burgettstown Area School District,KG,12,40.3885654,-80.4415266,4204500,No School,
42,4204530,Burrell School District,KG,12,40.5665969,-79.6891004,4204530,No School,
42,4204590,Butler Area School District,KG,12,40.8750737,-79.8802606,4204590,Contains non-reservation school,
42,4204710,California Area School District,KG,12,40.0761772,-79.92481,4204710,Contains non-reservation school,
42,4204740,Cambria Heights School District,PK,12,40.6310284,-78.6446952,4204740,No School,
42,4204830,Cameron County School District,KG,12,41.4382883,-78.1983145,4204830,Contains non-reservation school,
42,4204860,Camp Hill School District,KG,12,40.2421698,-76.9273967,4204860,Contains non-reservation school,
42,4204890,Canon-McMillan School District,KG,12,40.2688272,-80.171463,4204890,Contains non-reservation school,
42,4204920,Canton Area School District,KG,12,41.5845546,-76.8733331,4204920,Contains non-reservation school,
42,4204980,Carbondale Area School District,KG,12,41.603378,-75.5053903,4204980,No School,
42,4205010,Carlisle Area School District,KG,12,40.1577301,-77.2393201,4205010,Contains non-reservation school,
42,4205040,Carlynton School District,KG,12,40.4191331,-80.0813147,4205040,Contains non-reservation school,
42,4205070,Carmichaels Area School District,KG,12,39.8895572,-79.9933451,4205070,No School,
42,4205160,Catasauqua Area School District,KG,12,40.6511182,-75.4421634,4205160,Contains non-reservation school,
42,4205190,Centennial School District,KG,12,40.1919628,-75.0695367,4205190,Contains non-reservation school,
42,4205310,Central Bucks School District,KG,12,40.3165109,-75.1177634,4205310,Contains non-reservation school,
42,4205340,Central Cambria School District,KG,12,40.4251701,-78.8940036,4205340,Contains non-reservation school,
42,4205370,Central Columbia School District,KG,12,41.0516871,-76.3798767,4205370,Contains non-reservation school,
42,4205400,Central Dauphin School District,KG,12,40.3533595,-76.8223153,4205400,Contains non-reservation school,
42,4205430,Central Greene School District,KG,12,39.8374011,-80.1745632,4205430,Contains non-reservation school,
42,4205460,Crestwood School District,KG,12,41.1166825,-75.9135241,4205460,Contains non-reservation school,
42,4205490,Central York School District,KG,12,40.00166,-76.7226836,4205490,Contains non-reservation school,
42,4205550,Chambersburg Area School District,KG,12,39.9849023,-77.6452503,4205550,Contains non-reservation school,
42,4205640,Charleroi School District,KG,12,40.1399296,-79.945647,4205640,No School,
42,4205700,Chartiers Valley School District,KG,12,40.3945091,-80.1216282,4205700,No School,
42,4205730,Chartiers-Houston School District,KG,12,40.2504289,-80.2488387,4205730,No School,
42,4205760,Cheltenham Township School District,KG,12,40.0792357,-75.1404991,4205760,Contains non-reservation school,
42,4205860,Chester-Upland School District,PK,12,39.8482812,-75.377981,4205860,Contains non-reservation school,
42,4205880,Chestnut Ridge School District,PK,12,40.1156998,-78.6258722,4205880,Contains non-reservation school,
42,4205910,Chichester School District,KG,12,39.8316702,-75.4330257,4205910,Contains non-reservation school,
42,4206030,Clairton City School District,KG,12,40.2975619,-79.8859197,4206030,No School,
42,4206060,Clarion Area School District,PK,12,41.2082796,-79.386818,4206060,No School,
42,4206090,Clarion-Limestone Area School District,KG,12,41.193903,-79.2588347,4206090,No School,
42,4206120,Claysburg-Kimmel School District,KG,12,40.300483,-78.5166212,4206120,No School,
42,4206150,Clearfield Area School District,KG,12,41.1290981,-78.3738591,4206150,No School,
42,4206240,Coatesville Area School District,KG,12,39.9987959,-75.8443606,4206240,Contains non-reservation school,
42,4206270,Cocalico School District,PK,12,40.2508112,-76.1423788,4206270,Contains non-reservation school,
42,4206360,Columbia Borough School District,KG,12,40.0348552,-76.4958891,4206360,Contains non-reservation school,
42,4206390,Commodore Perry School District,KG,12,41.432356,-80.2279758,4206390,Contains non-reservation school,
42,4206420,Conemaugh Township Area School District,KG,12,40.2305248,-78.9441523,4206420,No School,
42,4206430,Conemaugh Valley School District,PK,12,40.3524643,-78.8613725,4206430,No School,
42,4206480,Conestoga Valley School District,KG,12,40.0789698,-76.1977655,4206480,Contains non-reservation school,
42,4206550,Conewago Valley School District,KG,12,39.8545355,-77.0612589,4206550,Contains non-reservation school,
42,4206590,Conneaut School District,KG,12,41.6706177,-80.3681333,4206590,No School,
42,4206660,Connellsville Area School District,KG,12,40.0067143,-79.4923463,4206660,Contains non-reservation school,
42,4206780,Conrad Weiser Area School District,KG,12,40.3677307,-76.1496934,4206780,No School,
42,4206810,Cornell School District,KG,12,40.5053786,-80.1159088,4206810,Contains non-reservation school,
42,4206840,Cornwall-Lebanon School District,KG,12,40.3140213,-76.4105949,4206840,Contains non-reservation school,
42,4206860,Corry Area School District,PK,12,41.8815805,-79.6349846,4206860,Contains non-reservation school,
42,4206930,Coudersport Area School District,KG,12,41.7655387,-77.9674654,4206930,Contains non-reservation school,
42,4206960,Council Rock School District,KG,12,40.2515602,-74.9640703,4206960,Contains non-reservation school,
42,4207050,Cranberry Area School District,KG,12,41.3515317,-79.6753998,4207050,Contains non-reservation school,
42,4207080,Crawford Central School District,KG,12,41.561807,-80.0911753,4207080,Contains non-reservation school,
42,4207110,Cumberland Valley School District,KG,12,40.2329201,-77.0614489,4207110,Contains non-reservation school,
42,4207140,Curwensville Area School District,KG,12,40.9451434,-78.5949614,4207140,No School,
42,4207200,Dallas School District,KG,12,41.3535565,-75.9225076,4207200,Contains non-reservation school,
42,4207230,Dallastown Area School District,KG,12,39.8738749,-76.6947542,4207230,Contains non-reservation school,
42,4207290,Daniel Boone Area School District,KG,12,40.2490706,-75.7556813,4207290,Contains non-reservation school,
42,4207320,Danville Area School District,KG,12,40.9753072,-76.6374091,4207320,Contains non-reservation school,
42,4207530,Delaware Valley School District,PK,12,41.3291098,-74.871787,4207530,Contains non-reservation school,
42,4207540,Deer Lakes School District,KG,12,40.6224635,-79.8477065,4207540,Contains non-reservation school,
42,4207560,Derry Area School District,KG,12,40.3744693,-79.3113306,4207560,No School,
42,4207590,Derry Township School District,KG,12,40.2678293,-76.6532824,4207590,Contains non-reservation school,
42,4207650,Donegal School District,KG,12,40.096392,-76.546921,4207650,No School,
42,4207680,Dover Area School District,KG,12,40.0081064,-76.917811,4207680,Contains non-reservation school,
42,4207710,Downingtown Area School District,PK,12,40.0365134,-75.7086265,4207710,Contains non-reservation school,
42,4207830,DuBois Area School District,KG,12,41.1166281,-78.6996201,4207830,Contains non-reservation school,
42,4207980,Dunmore School District,KG,12,41.4139873,-75.6062582,4207980,No School,
42,4208010,Duquesne City School District,KG,12,40.3734607,-79.8501616,4208010,No School,
42,4208060,East Allegheny School District,PK,12,40.3801249,-79.8073714,4208060,Contains non-reservation school,
42,4208280,Forest Area School District,KG,12,41.513304,-79.249705,4208280,Contains non-reservation school,
42,4208460,Eastern Lebanon County School District,KG,12,40.3334435,-76.2803388,4208460,Contains non-reservation school,
42,4208490,East Lycoming School District,PK,12,41.2567954,-76.6501523,4208490,Contains non-reservation school,
42,4208550,East Penn School District,KG,12,40.5137022,-75.5438785,4208550,Contains non-reservation school,
42,4208580,East Pennsboro Area School District,KG,12,40.2874101,-76.9377554,4208580,Contains non-reservation school,
42,4208670,East Stroudsburg Area School District,KG,12,41.1354986,-75.0942712,4208670,Contains non-reservation school,
42,4208790,Eastern York School District,KG,12,39.9991106,-76.5653197,4208790,Contains non-reservation school,
42,4208820,Eastern Lancaster County School District,KG,12,40.1456833,-76.0271126,4208820,Contains non-reservation school,
42,4208850,Easton Area School District,KG,12,40.719636,-75.22931,4208850,Contains non-reservation school,
42,4209090,Elizabeth Forward School District,KG,12,40.2521724,-79.8671379,4209090,Contains non-reservation school,
42,4209120,Elizabethtown Area School District,KG,12,40.1396416,-76.614505,4209120,Contains non-reservation school,
42,4209150,Elk Lake School District,KG,12,41.735754,-76.0230325,4209150,No School,
42,4209240,Ellwood City Area School District,KG,12,40.8889332,-80.2414768,4209240,Contains non-reservation school,
42,4209270,Ephrata Area School District,KG,12,40.2115586,-76.2046686,4209270,Contains non-reservation school,
42,4209300,Erie City School District,KG,12,42.1252472,-80.0849951,4209300,Contains non-reservation school,
42,4209360,Everett Area School District,KG,12,39.8876229,-78.3939348,4209360,Contains non-reservation school,
42,4209480,Exeter Township School District,KG,12,40.3147378,-75.835498,4209480,Contains non-reservation school,
42,4209540,Fairfield Area School District,KG,12,39.780577,-77.4153963,4209540,Contains non-reservation school,
42,4209570,Fairview School District,KG,12,42.0263133,-80.236646,4209570,No School,
42,4209600,Karns City Area School District,KG,12,40.9881721,-79.6975873,4209600,Contains non-reservation school,
42,4209660,Fannett-Metal School District,KG,12,40.1698353,-77.7298721,4209660,No School,
42,4209690,Farrell Area School District,PK,12,41.2072741,-80.4970076,4209690,No School,
42,4209750,Ferndale Area School District,KG,12,40.3756633,-78.9145127,4209750,Contains non-reservation school,
42,4209780,Fleetwood Area School District,KG,12,40.4707774,-75.8494616,4209780,Contains non-reservation school,
42,4209870,Forbes Road School District,KG,12,40.0710638,-78.0560967,4209870,Contains non-reservation school,
42,4209930,Forest City Regional School District,KG,12,41.7297201,-75.4327,4209930,Contains non-reservation school,
42,4209940,Forest Hills School District,KG,12,40.3268755,-78.7225093,4209940,No School,
42,4209960,Fort Cherry School District,KG,12,40.3406394,-80.2996346,4209960,Contains non-reservation school,
42,4209990,Fort LeBoeuf School District,KG,12,41.950774,-79.9876028,4209990,Contains non-reservation school,
42,4210070,Fox Chapel Area School District,KG,12,40.5435091,-79.8846542,4210070,Contains non-reservation school,
42,4210110,North Schuylkill School District,PK,12,40.8130958,-76.3102062,4210110,Contains non-reservation school,
42,4210115,North Star School District,KG,12,40.1562742,-79.0276529,4210115,Contains non-reservation school,
42,4210200,Franklin Area School District,KG,12,41.3383694,-79.9035602,4210200,Contains non-reservation school,
42,4210230,Franklin Regional School District,KG,12,40.4426312,-79.6541522,4210230,Contains non-reservation school,
42,4210350,Frazier School District,KG,12,40.0704802,-79.7575791,4210350,Contains non-reservation school,
42,4210380,Freedom Area School District,KG,12,40.7241822,-80.2026275,4210380,Contains non-reservation school,
42,4210440,Freeport Area School District,KG,12,40.7200839,-79.6826206,4210440,Contains non-reservation school,
42,4210530,Galeton Area School District,PK,12,41.6797245,-77.6258294,4210530,No School,
42,4210590,Garnet Valley School District,KG,12,39.8681712,-75.5053802,4210590,Contains non-reservation school,
42,4210620,Gateway School District,KG,12,40.4243897,-79.7582532,4210620,Contains non-reservation school,
42,4210650,General McLane School District,KG,12,41.9386098,-80.148896,4210650,Contains non-reservation school,
42,4210710,Gettysburg Area School District,KG,12,39.850019,-77.2979299,4210710,Contains non-reservation school,
42,4210740,Girard School District,KG,12,41.9852564,-80.330761,4210740,No School,
42,4210830,Glendale School District,KG,12,40.7174075,-78.4916209,4210830,Contains non-reservation school,
42,4210860,Governor Mifflin School District,KG,12,40.2570784,-75.9660779,4210860,No School,
42,4210870,Great Valley School District,KG,12,40.0398463,-75.5262773,4210870,Contains non-reservation school,
42,4210920,Greensburg Salem School District,KG,12,40.3965261,-79.513762,4210920,Contains non-reservation school,
42,4210950,Greater Johnstown School District,KG,12,40.3422418,-78.9475814,4210950,Contains non-reservation school,
42,4210980,Greater Latrobe School District,KG,12,40.2807514,-79.4260709,4210980,Contains non-reservation school,
42,4211010,Greencastle-Antrim School District,KG,12,39.7867185,-77.7224293,4211010,No School,
42,4211160,Greenville Area School District,KG,12,41.4187428,-80.3552431,4211160,Contains non-reservation school,
42,4211190,Greenwood School District,KG,12,40.5587547,-77.1316927,4211190,Contains non-reservation school,
42,4211220,Grove City Area School District,KG,12,41.1604723,-80.109205,4211220,Contains non-reservation school,
42,4211310,Halifax Area School District,PK,12,40.4918306,-76.832555,4211310,Contains non-reservation school,
42,4211340,Hamburg Area School District,KG,12,40.5341163,-76.0348037,4211340,Contains non-reservation school,
42,4211400,Hampton Township School District,PK,12,40.5868028,-79.9537205,4211400,Contains non-reservation school,
42,4211420,Hanover Area School District,KG,12,41.2002079,-75.9424159,4211420,Contains non-reservation school,
42,4211450,Hanover Public School District,KG,12,39.8117556,-76.983605,4211450,Contains non-reservation school,
42,4211490,Harbor Creek School District,KG,12,42.1540069,-79.9638475,4211490,Contains non-reservation school,
42,4211520,Harmony Area School District,KG,12,40.7706866,-78.7104912,4211520,Contains non-reservation school,
42,4211580,Harrisburg City School District,PK,12,40.2758906,-76.8850199,4211580,Contains non-reservation school,
42,4211610,Hatboro-Horsham School District,KG,12,40.1976262,-75.1618315,4211610,Contains non-reservation school,
42,4211670,Haverford Township School District,KG,12,39.9867378,-75.316394,4211670,Contains non-reservation school,
42,4211700,Hazleton Area School District,KG,12,40.9669496,-76.0147574,4211700,Contains non-reservation school,
42,4211730,Saucon Valley School District,PK,12,40.5915826,-75.3043531,4211730,Contains non-reservation school,
42,4211760,Hempfield Area School District,KG,12,40.2807347,-79.5870526,4211760,Contains non-reservation school,
42,4211790,Hempfield School District,KG,12,40.0698067,-76.4204154,4211790,Contains non-reservation school,
42,4211820,Hermitage School District,KG,12,41.2295517,-80.440704,4211820,Contains non-reservation school,
42,4211880,Highlands School District,PK,12,40.6422464,-79.7397751,4211880,Contains non-reservation school,
42,4211940,Hollidaysburg Area School District,KG,12,40.4307022,-78.4122503,4211940,Contains non-reservation school,
42,4212030,Hopewell Area School District,KG,12,40.5768205,-80.3256724,4212030,Contains non-reservation school,
42,4212090,Huntingdon Area School District,KG,12,40.5160216,-77.9500957,4212090,Contains non-reservation school,
42,4212150,Indiana Area School District,KG,12,40.6301671,-79.2063468,4212150,Contains non-reservation school,
42,4212170,Interboro School District,KG,12,39.8674192,-75.2763996,4212170,Contains non-reservation school,
42,4212210,Iroquois School District,KG,12,42.1461602,-80.0265793,4212210,No School,
42,4212300,Jamestown Area School District,KG,12,41.5083718,-80.4576298,4212300,Contains non-reservation school,
42,4212330,Jeannette City School District,KG,12,40.3276027,-79.6138498,4212330,No School,
42,4212390,Jefferson-Morgan School District,KG,12,39.9368828,-80.0767201,4212390,No School,
42,4212420,Jenkintown School District,KG,12,40.0962559,-75.1296392,4212420,No School,
42,4212480,Jersey Shore Area School District,KG,12,41.3145733,-77.3372846,4212480,Contains non-reservation school,
42,4212540,Jim Thorpe Area School District,KG,12,40.9682923,-75.6433019,4212540,Contains non-reservation school,
42,4212570,Johnsonburg Area School District,KG,12,41.5478162,-78.6512585,4212570,No School,
42,4212600,Juniata County School District,KG,12,40.527132,-77.4086745,4212600,Contains non-reservation school,
42,4212630,Juniata Valley School District,KG,12,40.5943549,-78.0465846,4212630,No School,
42,4212660,Kane Area School District,KG,12,41.6711004,-78.8613694,4212660,No School,
42,4212690,Kennett Consolidated School District,KG,12,39.8225243,-75.7110132,4212690,Contains non-reservation school,
42,4212720,Keystone School District,KG,12,41.2298488,-79.5376347,4212720,No School,
42,4212725,Keystone Central School District,KG,12,41.2568489,-77.6584601,4212725,Contains non-reservation school,
42,4212750,Keystone Oaks School District,KG,12,40.3955109,-80.0391304,4212750,Contains non-reservation school,
42,4212840,Kiski Area School District,KG,12,40.5643179,-79.5865369,4212840,No School,
42,4212930,Kutztown Area School District,KG,12,40.5792501,-75.8306236,4212930,Contains non-reservation school,
42,4212990,Lackawanna Trail School District,KG,12,41.5932697,-75.7632767,4212990,No School,
42,4213020,Lake-Lehman School District,KG,12,41.3407731,-76.1068611,4213020,No School,
42,4213050,Lakeland School District,KG,12,41.5733074,-75.5813301,4213050,Contains non-reservation school,
42,4213080,Lakeview School District,PK,12,41.3303639,-80.1181358,4213080,Contains non-reservation school,
42,4213110,Lampeter-Strasburg School District,KG,12,39.9726001,-76.2167674,4213110,Contains non-reservation school,
42,4213140,Lancaster School District,PK,12,40.0327925,-76.3112325,4213140,Contains non-reservation school,
42,4213290,Homer-Center School District,KG,12,40.5423984,-79.187334,4213290,Contains non-reservation school,
42,4213320,Laurel Highlands School District,KG,12,39.8957992,-79.6907074,4213320,Contains non-reservation school,
42,4213380,Laurel School District,KG,12,40.9956835,-80.231146,4213380,No School,
42,4213440,Lebanon School District,PK,12,40.3413346,-76.4252314,4213440,Contains non-reservation school,
42,4213470,Leechburg Area School District,KG,12,40.669836,-79.603592,4213470,Contains non-reservation school,
